postcode,easting,northing,soilType,elevation,localAuthority,riskLabel,medianPrice,historicallyFlooded,longitude,latitude
LE18 1DE,460464,299713,Unsurveyed/Urban,90,Oadby and Wigston,1,238400,FALSE,-1.108880262,52.591862047809784
WS12 9AL,398177,310473,Unsurveyed/Urban,160,Cannock Chase,1,,FALSE,-2.028408585,52.69193816489533
IP5 1DF,620315,246422,Arenosols,40,East Suffolk,1,284700,FALSE,1.213309169664929,52.07231322195781
NE6 4BE,428312,565003,Unsurveyed/Urban,40,Newcastle upon Tyne,1,131300,FALSE,-1.559183823,54.97883445395527
SR8 1QN,441208,539407,Cambisols,130,County Durham,1,154900,FALSE,-1.361351633,54.74793743095787
NR34 9XR,642260,290363,Unsurveyed/Urban,10,East Suffolk,1,241800,FALSE,1.5644000062409544,52.45744226997159
S40 4ZS,436298,372090,Unsurveyed/Urban,100,Chesterfield,1,184700,FALSE,-1.457523129,53.24459688832643
ST14 8QY,407144,330521,Cambisols,140,East Staffordshire,1,318200,FALSE,-1.895308758,52.87211714709885
BD21 3JN,406603,441917,Unsurveyed/Urban,90,Bradford,1,119600,FALSE,-1.901058731,53.873416441009525
LE21 9DZ,459327,304196,Unsurveyed/Urban,70,Leicester,1,,FALSE,-1.12485936,52.632283469234416
NG31 8FY,489988,337545,Stagnosols,80,South Kesteven,1,200800,FALSE,-0.662789524,52.92778284788389
WV13 2EH,396941,298577,Unsurveyed/Urban,130,Walsall,1,184100,FALSE,-2.046581188,52.58499071093547
LE1 7YX,459294,304253,Unsurveyed/Urban,70,Leicester,1,687500,FALSE,-1.12533667,52.63279942
DE7 5PP,447329,341352,Unsurveyed/Urban,60,Erewash,1,92500,FALSE,-1.29675226,52.96744747295259
NG19 0GT,455621,362950,Arenosols,90,Mansfield,1,176400,FALSE,-1.169579233,53.16077889958098
B10 9PL,410878,286200,Unsurveyed/Urban,120,Birmingham,1,154600,FALSE,-1.84128268,52.47362609259722
HG2 0LH,429868,455196,Unsurveyed/Urban,110,Harrogate,1,659100,FALSE,-1.545933869,53.99194868616808
LS21 2BS,420365,446799,Unsurveyed/Urban,100,Leeds,1,348400,FALSE,-1.691430733,53.91693974026687
SK8 3XQ,385616,388498,Unsurveyed/Urban,40,Stockport,1,337700,FALSE,-2.217761609,53.39311709765006
S35 8SP,434287,394791,Cambisols,110,Sheffield,1,223600,FALSE,-1.485206365,53.448772999890295
B74 2HP,408219,296987,Unsurveyed/Urban,150,Walsall,1,553400,FALSE,-1.880165304,52.57064581323537
B77 5GL,422205,301088,Planosols,80,Tamworth,1,451800,FALSE,-1.673538534,52.60712419424856
B8 1HG,409861,287609,Unsurveyed/Urban,120,Birmingham,1,182900,FALSE,-1.856213665,52.486312008527705
LN4 4GP,522068,358558,Gleysols,10,East Lindsey,6,218100,FALSE,-0.177858919,53.110250874321665
HU5 5FP,505300,429200,Unsurveyed/Urban,10,East Riding of Yorkshire,1,111100,FALSE,-0.404653828,53.74854394774015
NG31 7FS,490932,334374,Unsurveyed/Urban,70,South Kesteven,1,149800,FALSE,-0.649637461,52.89912691383086
HX2 8NN,406725,428189,Unsurveyed/Urban,270,Calderdale,1,123600,FALSE,-1.899498035,53.75002872872255
M35 9DR,390400,401555,Unsurveyed/Urban,100,Oldham,1,203100,FALSE,-2.146226595,53.51058895798573
WF17 7HR,423292,424217,Unsurveyed/Urban,130,Kirklees,1,132700,FALSE,-1.648569031,53.71385549595976
HU8 9AB,512345,430982,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,119700,FALSE,-0.297222483,53.763084576576475
B31 1QU,401700,279300,Unsurveyed/Urban,180,Birmingham,1,173400,FALSE,-1.97643368,52.41169880301923
NE4 9EA,422605,565979,Unsurveyed/Urban,100,Newcastle upon Tyne,1,202800,FALSE,-1.648271566,54.98789505085994
OL2 5RJ,391706,407867,Unsurveyed/Urban,150,Oldham,1,181700,FALSE,-2.126703263,53.56734576872346
NR1 1RN,624434,308261,Unsurveyed/Urban,20,Norwich,1,343600,FALSE,1.314601578405193,52.625684057597574
NE61 3AN,423101,592221,Stagnosols,50,Northumberland,1,352700,FALSE,-1.638399177,55.22367828091358
HU8 0NN,511966,432376,Unsurveyed/Urban,10,"Kingston upon Hull, City of",6,164600,FALSE,-0.302463867,53.77568983860185
YO17 8LZ,485595,474433,Arenosols,30,Ryedale,1,201700,FALSE,-0.690706271,54.15858379630858
LN5 8YW,497221,370656,Unsurveyed/Urban,10,Lincoln,1,178100,FALSE,-0.545233406,53.22406487614437
LS28 5LJ,421916,435536,Unsurveyed/Urban,90,Leeds,1,186800,FALSE,-1.668617671,53.81564831681199
S44 6DQ,447876,370748,Cambisols,170,Bolsover,1,156500,FALSE,-1.284237835,53.23161956397344
NG33 4SR,495826,319514,Leptosols,90,South Kesteven,1,361300,FALSE,-0.5812639,52.764736230737775
NR3 3JA,622771,310386,Unsurveyed/Urban,10,Norwich,1,128800,FALSE,1.29150728,52.64544000575948
DN17 2FB,486991,408613,Podsols,10,North Lincolnshire,6,140700,TRUE,-0.687969071,53.56692613
PE4 6QA,516769,303045,Unsurveyed/Urban,10,Peterborough,1,226800,FALSE,-0.276856873,52.612637018734404
S70 2LS,434268,406849,Unsurveyed/Urban,110,Barnsley,1,183700,FALSE,-1.484179161,53.557151988945265
NR7 7HU,624885,310736,Unsurveyed/Urban,40,Broadland,1,,FALSE,1.3229372834496953,52.64770973165511
DL14 0JD,415772,528178,Stagnosols,210,County Durham,1,74800,FALSE,-1.757098005,54.64846391205459
ST16 3FF,391803,322843,Unsurveyed/Urban,80,Stafford,1,172400,FALSE,-2.123027116,52.80307831704694
WS3 1TY,401900,300600,Unsurveyed/Urban,130,Walsall,1,173300,FALSE,-1.973379119,52.60318337487099
B12 0WA,411386,284123,Unsurveyed/Urban,120,Birmingham,1,1087800,FALSE,-1.833874141,52.45494372586666
BD10 0RN,417845,438749,Unsurveyed/Urban,130,Bradford,1,211500,FALSE,-1.730262648,53.84468087642143
LS21 1LT,424601,445228,Stagnosols,50,Leeds,1,219800,FALSE,-1.627065084,53.90263735
DN14 0LT,456294,423492,Arenosols,10,Selby,1,446000,FALSE,-1.148713717,53.704831222407066
NG19 6BD,453056,361680,Unsurveyed/Urban,120,Mansfield,1,138500,FALSE,-1.208147651,53.14962522573006
NN8 2QJ,489512,266710,Unsurveyed/Urban,50,North Northamptonshire,1,215300,FALSE,-0.689018405,52.29124186035335
WS13 8RZ,414886,311866,Cambisols,70,Lichfield,1,822000,FALSE,-1.781132316,52.704262663999216
DN1 3HQ,457800,403100,Unsurveyed/Urban,20,Doncaster,1,176700,FALSE,-1.129679174,53.52140018091453
YO16 4TF,516859,466743,Unsurveyed/Urban,20,East Riding of Yorkshire,1,124000,FALSE,-0.215127647,54.08334949933034
LS2 7BW,430300,433300,Unsurveyed/Urban,30,Leeds,1,182000,FALSE,-1.541502992,53.79513285005805
NE61 2EX,420708,585345,Unsurveyed/Urban,50,Northumberland,1,306500,FALSE,-1.676516679,55.16199802940261
PE3 9FD,516528,299384,Unsurveyed/Urban,20,Peterborough,1,270400,FALSE,-0.28170216,52.57979195550187
NE46 1HJ,394276,563978,Unsurveyed/Urban,50,Northumberland,1,283300,FALSE,-2.090944581,54.97038719307789
S11 0BP,432805,385290,Unsurveyed/Urban,130,Sheffield,1,,FALSE,-1.508504691,53.36346997082202
ST10 2AW,400964,346928,Cambisols,190,Staffordshire Moorlands,1,205600,FALSE,-1.987079122,53.019648954241234
NR24 2LE,606185,332627,Cambisols,60,North Norfolk,1,195300,FALSE,1.0607017274270123,52.85164428791631
LS18 4RQ,422764,437301,Stagnosols,90,Leeds,1,287000,FALSE,-1.655608377,53.831475460587406
TS26 0PQ,448627,533249,Stagnosols,40,Hartlepool,1,207500,FALSE,-1.247132771,54.69194154721705
LE7 7YH,454663,307420,Luvisols,70,Charnwood,1,174800,FALSE,-1.193230699,52.66175216017927
DL2 1PA,436700,513100,Unsurveyed/Urban,40,Darlington,1,209300,FALSE,-1.434666361,54.511884118610716
HU7 6YU,509295,432522,Unsurveyed/Urban,0,"Kingston upon Hull, City of",1,107400,TRUE,-0.342924122,53.77756830545848
HU5 3AX,507935,430622,Unsurveyed/Urban,0,"Kingston upon Hull, City of",6,170800,FALSE,-0.364216634,53.76078141443518
LE1 1UU,459074,304595,Unsurveyed/Urban,60,Leicester,1,2595200,FALSE,-1.128525803,52.63589749423794
HX1 4AP,408098,425783,Unsurveyed/Urban,210,Calderdale,1,104400,FALSE,-1.878739376,53.728384324550994
HX5 0PR,410800,420900,Unsurveyed/Urban,100,Calderdale,1,150400,FALSE,-1.837954578,53.68444729
DN9 3AJ,466997,400323,Gleysols,10,Doncaster,5,237500,FALSE,-0.991576336,53.495353517770525
S21 3UU,444798,377989,Planosols,60,North East Derbyshire,4,217400,FALSE,-1.329327977,53.29697058767793
YO6 5AH,461100,483900,Arenosols,60,Ryedale,1,,FALSE,-1.063832348,54.24714866609026
NG17 3LT,448128,360280,Cambisols,170,Ashfield,1,170900,FALSE,-1.282035541,53.13750861547714
BD12 0AJ,415132,428685,Unsurveyed/Urban,180,Bradford,1,154100,FALSE,-1.771986914,53.75431235
B27 6AX,412169,284210,Unsurveyed/Urban,120,Birmingham,1,131300,FALSE,-1.822348628,52.45570913408093
NE1 3AZ,424773,563694,Unsurveyed/Urban,30,Newcastle upon Tyne,1,164700,FALSE,-1.614588425,54.96725947944284
IP19 8RF,641004,281672,Stagnosols,40,East Suffolk,1,282600,FALSE,1.5396938535702156,52.38001431074153
SK12 6NT,406295,380870,Stagnosols,220,High Peak,1,,FALSE,-1.906953293,53.32471488449916
NG6 0DE,454983,343935,Unsurveyed/Urban,50,Nottingham,1,141600,FALSE,-1.182363367,52.98993571546204
HU8 8AS,510798,430769,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,125700,FALSE,-0.320755434,53.76150185861814
NG16 3QN,447766,346814,Unsurveyed/Urban,110,Broxtowe,1,158700,FALSE,-1.289441122,53.01650393043679
NN29 7TE,487596,264301,Cambisols,70,North Northamptonshire,1,289400,FALSE,-0.717727684,52.26989812535074
TS16 0YY,443600,519400,Unsurveyed/Urban,10,Stockton-on-Tees,1,197400,FALSE,-1.327170464,54.56795242
YO31 1SH,461953,452531,Unsurveyed/Urban,10,York,1,283500,FALSE,-1.057159085,53.96515617393824
DE21 7AQ,440067,336581,Unsurveyed/Urban,90,Derby,1,474200,FALSE,-1.405459368,52.925152298038924
LE19 2BW,455121,298963,Planosols,70,Blaby,1,199300,FALSE,-1.1878677,52.58568732775308
SK10 5PW,393632,377893,Unsurveyed/Urban,140,Cheshire East,2,332000,FALSE,-2.097005448,53.297951967614914
S43 2YT,440170,375162,Unsurveyed/Urban,70,Chesterfield,1,157100,FALSE,-1.399116776,53.27193088
YO15 3LG,517902,466044,Unsurveyed/Urban,10,East Riding of Yorkshire,1,169400,FALSE,-0.199464313,54.07683284192556
YO16 4LA,517816,467101,Unsurveyed/Urban,10,East Riding of Yorkshire,1,115900,FALSE,-0.200367236,54.08634762789283
S30 5SJ,428259,397680,Unsurveyed/Urban,210,Sheffield,1,,FALSE,-1.575708485,53.47509635478859
WF17 8NL,422582,425821,Unsurveyed/Urban,80,Kirklees,1,95200,FALSE,-1.659209943,53.72830315164547
DE3 3HB,433700,336536,Unsurveyed/Urban,70,Derby,1,,FALSE,-1.500167242,52.92518368728342
TS19 8BY,442604,521073,Unsurveyed/Urban,30,Stockton-on-Tees,1,126100,FALSE,-1.342332125,54.58307095572389
LS12 3TG,425786,433184,Unsurveyed/Urban,80,Leeds,1,107300,FALSE,-1.610036862,53.79433251755445
WF2 6WD,434117,417285,Unsurveyed/Urban,40,Wakefield,1,352000,FALSE,-1.485319997,53.65095937123096
HU16 5GD,503188,433442,Luvisols,30,East Riding of Yorkshire,1,97400,FALSE,-0.435251442,53.78707867450342
NG14 6AY,465564,348181,Luvisols,30,Newark and Sherwood,1,237900,FALSE,-1.023900104,53.02691020649892
B45 0HH,398501,278151,Stagnosols,210,Birmingham,1,494400,FALSE,-2.023457736,52.40136912862774
DN32 9JZ,527400,409700,Unsurveyed/Urban,10,North East Lincolnshire,1,125900,FALSE,-0.077696149,53.568446990896916
SK15 3QS,398480,396824,Podsols,260,Tameside,1,199900,FALSE,-2.024364645,53.46815194350796
SK4 3AA,386037,391054,Unsurveyed/Urban,40,Stockport,1,388900,FALSE,-2.211545014,53.416103065576074
DE13 9JY,420875,328662,Unsurveyed/Urban,80,East Staffordshire,1,355700,FALSE,-1.691434388,52.855051592965424
LS21 2JH,416799,448287,Stagnosols,120,Harrogate,1,331900,FALSE,-1.745640925,53.93044050861027
ST13 7QY,405735,349701,Stagnosols,320,Staffordshire Moorlands,1,274700,FALSE,-1.915908815,53.044546912827506
WS10 8DP,397536,296818,Unsurveyed/Urban,140,Walsall,1,136700,FALSE,-2.03778574,52.569180787652705
DE5 7EP,441395,355992,Unsurveyed/Urban,130,Amber Valley,1,,FALSE,-1.383225383,53.09953010542896
DN4 9PS,454444,400826,Unsurveyed/Urban,40,Doncaster,1,129900,FALSE,-1.180685643,53.501320273429286
BD13 2AA,410161,430194,Unsurveyed/Urban,340,Bradford,1,143000,FALSE,-1.847327809,53.76799473650984
LE67 1TB,445478,311776,Stagnosols,190,North West Leicestershire,1,1285500,FALSE,-1.328421745,52.70175465203674
ST10 1UY,400865,343273,Stagnosols,170,Staffordshire Moorlands,1,165900,FALSE,-1.988563416,52.98679372494739
HD4 6SZ,416253,414274,Cambisols,130,Kirklees,1,429700,FALSE,-1.755735968,53.62475224466359
WV8 1LY,387958,303181,Unsurveyed/Urban,120,South Staffordshire,1,238700,FALSE,-2.179332364,52.62625273913751
YO6 5SZ,465059,484752,Cambisols,90,Ryedale,1,,FALSE,-1.002901029,54.25431771537919
HU5 3XG,506903,430092,Unsurveyed/Urban,0,"Kingston upon Hull, City of",1,130400,FALSE,-0.380047362,53.75623217707807
S19 6YT,444700,382900,Planosols,60,Sheffield,1,,FALSE,-1.330107627,53.341119233017764
TS10 2YP,458961,522172,Stagnosols,10,Redcar and Cleveland,1,192200,FALSE,-1.0890618,54.59130716767307
YO3 0HW,462735,453083,Unsurveyed/Urban,10,York,1,,FALSE,-1.045127772,53.97002260751132
TS6 7NU,455269,520134,Unsurveyed/Urban,20,Redcar and Cleveland,1,62200,FALSE,-1.14657292,54.573410470803786
TS13 4RQ,471759,518302,Luvisols,80,Redcar and Cleveland,1,148400,FALSE,-0.891986781,54.55488298211186
WF12 0XL,424763,418713,Unsurveyed/Urban,130,Kirklees,1,176000,FALSE,-1.626719177,53.66431854496102
YO1 7AB,460196,452241,Unsurveyed/Urban,20,York,1,498100,FALSE,-1.083993753,53.96275715748746
DL6 1DL,437627,493255,Unsurveyed/Urban,50,Hambleton,1,183800,FALSE,-1.422859266,54.33347812941158
NE16 5ZD,420094,561273,Stagnosols,100,Gateshead,1,294200,FALSE,-1.687839465,54.94571364188062
ST14 8DT,408889,333181,Unsurveyed/Urban,90,East Staffordshire,2,308500,FALSE,-1.869312449,52.89600310802448
S42 5ET,440646,366606,Planosols,130,North East Derbyshire,1,160000,FALSE,-1.393067859,53.19499078318284
PE15 8RQ,541960,297053,Unsurveyed/Urban,0,Fenland,1,141700,FALSE,0.092380493,52.552813024333986
HD1 2DX,414413,416612,Unsurveyed/Urban,90,Kirklees,1,267100,FALSE,-1.783448254,53.64581998213544
NG2 9AW,458183,338985,Unsurveyed/Urban,30,Nottingham,1,,FALSE,-1.13558633,52.94510695021483
NE9 5PX,426523,560886,Unsurveyed/Urban,130,Gateshead,1,207100,FALSE,-1.587513325,54.94193719301273
WS3 4YR,401356,298698,Unsurveyed/Urban,120,Walsall,1,212000,FALSE,-1.981418613,52.58608632424257
PE9 2GE,502063,307266,Unsurveyed/Urban,50,South Kesteven,1,369300,FALSE,-0.492661105,52.65352874889199
B10 9QJ,409597,286093,Unsurveyed/Urban,130,Birmingham,1,141500,FALSE,-1.86014451,52.47268792361406
YO41 1BS,471207,455385,Gleysols,10,East Riding of Yorkshire,6,354600,FALSE,-0.915463687,53.989613264999775
PE6 7WF,516109,303124,Stagnosols,10,Peterborough,1,265800,FALSE,-0.286572032,52.61348822594109
NE36 0AT,434909,560962,Cambisols,40,South Tyneside,1,297700,FALSE,-1.456606649,54.94210584691754
S9 3BB,438245,388149,Unsurveyed/Urban,70,Sheffield,1,153600,FALSE,-1.426417307,53.388802681637486
DN1 3AT,457297,402791,Unsurveyed/Urban,20,Doncaster,1,179100,FALSE,-1.137321319,53.518678049377165
NG2 4FW,459049,339668,Unsurveyed/Urban,30,Nottingham,1,94900,FALSE,-1.122576257,52.951151488258446
HX4 0BA,406505,421012,Cambisols,240,Calderdale,1,374200,FALSE,-1.902982371,53.68552414215465
DE1 9DG,436031,335411,Unsurveyed/Urban,50,Derby,1,,FALSE,-1.465620271,52.91492035737004
LN10 6QN,519403,363174,Stagnosols,10,East Lindsey,1,323100,FALSE,-0.215933275,53.152326304504996
CW5 6FA,365153,352458,Unsurveyed/Urban,40,Cheshire East,1,336900,FALSE,-2.521507325,53.06821546030434
LE4 4HL,459570,309976,Unsurveyed/Urban,60,Charnwood,1,219900,FALSE,-1.120227238,52.68421117
CW5 7NE,370011,349470,Arenosols,60,Cheshire East,1,264700,FALSE,-2.448730006,53.041652707375235
WF17 9PJ,422206,426184,Unsurveyed/Urban,100,Kirklees,1,153100,FALSE,-1.664882826,53.73158181853873
DH8 5DA,410864,550798,Unsurveyed/Urban,270,County Durham,1,102200,FALSE,-1.832320581,54.851866739921235
WS15 3RZ,410855,318987,Gleysols,70,Lichfield,8,414000,FALSE,-1.84055567,52.76837209578947
WF4 2TA,432282,413065,Cambisols,110,Wakefield,1,727100,FALSE,-1.513516784,53.61314656012604
HX1 9DH,409508,425333,Unsurveyed/Urban,130,Calderdale,1,,FALSE,-1.857382165,53.72431622605174
DE7 7LF,442203,347909,Unsurveyed/Urban,90,Amber Valley,1,,FALSE,-1.372215578,53.026812729040664
HD6 1XG,414717,422794,Unsurveyed/Urban,60,Calderdale,1,191200,TRUE,-1.77855882,53.70137587189582
NE15 6NH,421129,564090,Unsurveyed/Urban,70,Newcastle upon Tyne,1,342000,FALSE,-1.671475902,54.97098487789982
LS10 3QT,430962,428455,Unsurveyed/Urban,110,Leeds,1,119300,FALSE,-1.53193809,53.75154866345522
TS19 7NR,441295,519530,Unsurveyed/Urban,30,Stockton-on-Tees,1,83000,FALSE,-1.362800233,54.56931350499819
LS17 1GU,430772,439564,Unsurveyed/Urban,160,Leeds,1,,FALSE,-1.533713598,53.85140370882573
OL14 8BN,393915,424872,Podsols,170,Calderdale,1,187700,FALSE,-2.093688569,53.72022044849705
TS4 2QT,450494,518740,Unsurveyed/Urban,10,Middlesbrough,1,130600,FALSE,-1.220667056,54.56138215953845
TD15 2XG,398655,652325,Unsurveyed/Urban,20,Northumberland,1,190000,FALSE,-2.0230025,55.76427086011981
LE2 0AE,459936,304689,Unsurveyed/Urban,70,Leicester,1,258400,FALSE,-1.11577304,52.63664809666675
NN18 0ST,487737,288143,Unsurveyed/Urban,110,North Northamptonshire,1,232900,FALSE,-0.709430465,52.48416386676882
LE16 9AW,472710,287218,Planosols,90,Harborough,1,242200,FALSE,-0.930870549,52.478055690534774
IP22 2NA,604839,282932,Cambisols,40,Breckland,1,334400,FALSE,1.0099501640917365,52.406035993303654
HU15 1LT,495172,426974,Cambisols,20,East Riding of Yorkshire,1,314500,FALSE,-0.5588683,53.73048802962316
WF1 3PB,433689,421288,Unsurveyed/Urban,40,Wakefield,1,105300,FALSE,-1.491362031,53.68696516133147
DE73 1UY,438065,329762,Unsurveyed/Urban,60,Derby,1,427100,FALSE,-1.436032849,52.864002259845414
NR35 2AG,630543,287634,Cambisols,10,South Norfolk,7,326200,FALSE,1.3903908364395599,52.43801862
S65 1AG,442915,392885,Unsurveyed/Urban,30,Rotherham,1,105200,FALSE,-1.355561555,53.431011930510465
B29 6FT,404673,282079,Unsurveyed/Urban,140,Birmingham,1,266000,FALSE,-1.932688717,52.43666542449886
NE29 7AL,433577,567706,Unsurveyed/Urban,40,North Tyneside,1,90900,FALSE,-1.476610899,55.00279732339528
NG1 1EX,457754,340019,Unsurveyed/Urban,40,Nottingham,1,651500,FALSE,-1.141785897,52.954447026450886
ST10 4RF,401183,340297,Arenosols,170,Staffordshire Moorlands,1,275100,FALSE,-1.98383636,52.960041312967704
S66 7WS,453534,392170,Unsurveyed/Urban,110,Rotherham,1,115000,FALSE,-1.195874032,53.42361702694422
DN31 3AQ,527827,410447,Unsurveyed/Urban,10,North East Lincolnshire,1,57200,FALSE,-0.070946886,53.57505370047115
B75 5RB,413330,299442,Arenosols,160,Birmingham,1,347100,FALSE,-1.804657782,52.59261549615808
BD22 8NH,403500,437100,Unsurveyed/Urban,170,Bradford,1,162600,FALSE,-1.948305589,53.83015138949645
ST6 8UE,390723,355584,Stagnosols,260,Staffordshire Moorlands,1,171600,FALSE,-2.139995529,53.09737643172468
LS13 4JF,425084,433326,Unsurveyed/Urban,60,Leeds,1,136900,FALSE,-1.620681799,53.79564293401642
ST14 7BJ,408655,334171,Unsurveyed/Urban,100,East Staffordshire,1,188000,FALSE,-1.872764768,52.90490627681064
NR13 5DG,627920,311457,Cambisols,30,Broadland,1,363800,FALSE,1.3682161980002379,52.65291461
LS10 4QS,431984,429270,Cambisols,70,Leeds,1,142700,FALSE,-1.516355884,53.75881215438444
WS15 1BS,404698,317059,Arenosols,90,Cannock Chase,1,97800,FALSE,-1.931836609,52.75112763108909
ST14 5JB,408126,339761,Luvisols,140,East Staffordshire,1,259300,FALSE,-1.880491772,52.95516433738808
NE3 4JG,423063,568082,Unsurveyed/Urban,80,Newcastle upon Tyne,1,381600,FALSE,-1.640945726,55.006771682835314
NE24 2RU,431195,580925,Unsurveyed/Urban,10,Northumberland,1,69600,FALSE,-1.512407142,55.12173417951999
S36 9BY,424638,403244,Stagnosols,230,Barnsley,1,287400,FALSE,-1.629827274,53.52528790826677
LE7 7QF,459130,312810,Cambisols,50,Charnwood,1,267200,FALSE,-1.126226888,52.709732913759055
WF9 5ER,441702,414196,Planosols,50,Wakefield,1,125200,FALSE,-1.370986626,53.62264853252433
DE2 6QA,437994,336250,Unsurveyed/Urban,50,Derby,1,,FALSE,-1.436331674,52.922327196012255
NE26 1DG,435483,572139,Unsurveyed/Urban,20,North Tyneside,1,274700,FALSE,-1.446266649,55.042499188547296
B19 3AX,406492,288384,Unsurveyed/Urban,120,Birmingham,1,354300,FALSE,-1.905811334,52.49332898186658
B12 0EB,407909,285151,Unsurveyed/Urban,130,Birmingham,1,1086900,FALSE,-1.885016635,52.46424609444405
PE33 0YA,565665,310313,Gleysols,10,King's Lynn and West Norfolk,1,272900,FALSE,0.4483278649137939,52.665217299884624
B76 9PS,418502,295487,Cambisols,80,North Warwickshire,1,311300,FALSE,-1.728529883,52.55691083208255
HG3 2AZ,428542,459106,Stagnosols,80,Harrogate,1,369900,FALSE,-1.565792301,54.02716399003138
LS2 7UT,430522,433539,Unsurveyed/Urban,30,Leeds,1,196100,FALSE,-1.538109388,53.79726797831432
B30 2AN,404521,281743,Unsurveyed/Urban,150,Birmingham,1,285200,FALSE,-1.934929014,52.43364602394453
SK8 1FJ,385616,388498,Unsurveyed/Urban,40,Stockport,1,403600,FALSE,-2.217761609,53.39311709765006
B20 1JJ,404460,291916,Unsurveyed/Urban,130,Birmingham,1,241800,FALSE,-1.93569359,52.52510130582647
S21 1EW,445960,380291,Arenosols,110,North East Derbyshire,1,152300,FALSE,-1.31156249,53.31756182073593
NR30 9EP,652251,308142,Unsurveyed/Urban,0,Great Yarmouth,1,,TRUE,1.7246172603966448,52.61241848691127
YO1 3BH,463105,451591,Unsurveyed/Urban,20,York,1,,FALSE,-1.039796324,53.95656989758066
LE8 2UF,458724,298740,Unsurveyed/Urban,80,Oadby and Wigston,1,,FALSE,-1.134734648,52.58330637359715
YO61 3ET,453584,468990,Gleysols,30,Hambleton,1,328900,FALSE,-1.181810807,54.1140008
DH7 6SQ,423399,546078,Stagnosols,120,County Durham,1,104500,FALSE,-1.637472321,54.80902570142525
